id,all_words_in_title
52699,0
52700,0
52708,0
52715,0
52724,0
52726,0
52728,0
52733,0
52737,0
52739,0
52745,1
52747,0
52758,0
52760,0
52766,0
52773,0
52777,1
52781,0
52782,0
52784,0
52785,0
52788,0
52789,0
52790,0
52792,0
52793,0
52796,0
52797,0
52799,0
52806,0
52807,0
52812,0
52814,0
52815,0
52816,0
52821,1
52825,0
52826,0
52830,0
52833,0
52834,0
52835,0
52836,0
52839,0
52841,0
52843,0
52847,0
52850,1
52851,0
52856,0
52858,1
52861,0
52863,0
52866,0
52871,0
52872,0
52888,1
52891,0
52894,0
52896,1
52897,0
52898,0
52903,1
52904,0
52905,1
52916,1
52935,1
52937,1
52943,0
52948,1
52952,0
52957,0
52960,0
52963,1
52967,0
52972,1
52973,1
52978,0
52979,0
52986,0
52987,0
52989,0
52994,0
52995,0
52997,0
52998,1
53000,0
53003,0
53013,0
53014,0
53018,0
53022,0
53024,0
53025,0
53026,0
53027,1
53029,0
53036,0
53043,0
53044,0
53045,1
53052,0
53054,0
53055,1
53059,0
53060,0
53061,1
53066,0
53067,0
53073,0
53074,0
53076,0
53082,0
53083,1
53085,0
53086,0
53089,0
53090,0
53091,0
53092,1
53093,0
53096,0
53099,0
53100,0
53109,1
53111,1
53113,0
53114,0
53118,1
53120,0
53123,0
53136,0
53141,0
53145,0
53148,0
53152,0
53163,1
53164,0
53166,0
53168,0
53169,0
53174,0
53176,0
53177,0
53179,0
53181,0
53182,0
53185,0
53188,0
53191,0
53194,0
53195,0
53199,0
53202,0
53203,0
53206,0
53207,0
53210,1
53212,0
53214,0
53219,0
53227,1
53234,0
53235,0
53240,1
53241,0
53245,0
53246,0
53247,0
53248,1
53254,1
53255,0
53256,1
53258,0
53259,0
53260,0
53262,0
53263,1
53265,0
53267,0
53273,0
53274,1
53275,0
53276,0
53277,0
53279,0
53282,0
53285,0
53287,0
53290,0
53291,0
53295,0
53300,0
53301,0
53303,0
53305,0
53306,1
53310,1
53315,0
53317,0
53318,1
53321,0
53326,0
53330,0
53343,0
53344,0
53345,0
53349,0
53354,1
53355,1
53357,0
53358,1
53360,0
53361,0
53363,0
53366,0
53367,0
53376,0
53378,0
53381,0
53382,0
53385,0
53391,0
53392,0
53396,0
53397,0
53400,0
53404,0
53405,1
53406,1
53407,0
53408,0
53412,1
53414,0
53416,0
53417,1
53418,0
53420,1
53426,0
53427,0
53428,1
53429,1
53432,1
53433,0
53440,0
53444,0
53449,0
53454,1
53457,1
53459,0
53460,0
53461,0
53462,0
53463,0
53465,0
53466,0
53467,1
53470,0
53474,1
53475,0
53476,0
53478,0
53480,0
53481,0
53486,0
53488,0
53493,0
53495,1
53496,0
53499,0
53501,1
53504,0
53505,0
53507,1
53509,0
53510,0
53514,0
53518,0
53519,0
53523,1
53527,0
53533,0
53534,0
53539,1
53540,1
53542,0
53543,0
53545,0
53546,0
53548,1
53549,0
53555,0
53557,0
53560,0
53561,0
53562,0
53564,0
53568,0
53569,0
53571,1
53578,1
53579,1
53580,0
53582,0
53583,0
53586,0
53591,0
53596,1
53597,1
53598,0
53599,0
53601,0
53603,0
53606,0
53611,0
53612,1
53615,0
53617,0
53628,0
53629,0
53630,0
53634,1
53636,1
53638,0
53639,0
53641,1
53642,0
53643,0
53652,0
53660,0
53663,0
53667,0
53668,1
53672,0
53677,0
53678,0
53680,1
53687,0
53688,0
53692,1
53695,0
53701,0
53705,1
53708,0
53709,0
53710,1
53711,0
53713,0
53717,0
53719,1
53721,0
53723,0
53729,0
53731,0
53732,0
53738,0
53739,0
53741,0
53743,0
53744,0
53745,1
53748,0
53749,0
53751,0
53756,0
53767,0
53768,0
53769,0
53770,0
53779,1
53781,0
53785,0
53801,0
53802,0
53804,0
53808,0
53809,0
53813,0
53817,0
53829,1
53830,0
53831,0
53832,0
53838,0
53845,0
53847,0
53848,0
53852,0
53854,1
53857,0
53859,0
53866,0
53870,1
53877,1
53878,1
53880,0
53883,1
53889,0
53890,0
53894,0
53896,0
53898,0
53899,1
53900,0
53901,0
53903,0
53914,0
53916,1
53920,0
53921,0
53922,0
53923,0
53927,0
53933,0
53934,0
53938,0
53943,0
53944,0
53949,0
53951,0
53961,1
53963,1
53966,1
53973,0
53974,1
53978,0
53979,0
53980,0
53981,0
53986,1
53989,0
53991,1
53997,0
53999,0
54000,0
54002,0
54006,1
54011,1
54012,0
54013,0
54020,0
54023,0
54025,0
54026,0
54027,0
54028,1
54029,0
54031,0
54032,0
54036,0
54050,0
54051,0
54064,0
54067,0
54068,0
54076,1
54081,0
54082,0
54083,0
54088,0
54089,0
54094,0
54097,0
54098,0
54100,0
54103,0
54105,0
54111,1
54114,0
54119,1
54123,0
54127,0
54128,0
54129,0
54130,0
54132,0
54137,0
54144,0
54147,0
54150,0
54155,0
54156,0
54160,0
54162,0
54164,0
54168,0
54170,1
54176,0
54178,0
54182,0
54185,0
54186,0
54188,0
54189,1
54190,0
54193,0
54196,0
54199,0
54200,0
54202,0
54204,0
54216,0
54217,0
54219,0
54220,0
54227,1
54231,0
54232,0
54235,0
54239,0
54243,1
54247,0
54248,0
54251,0
54252,0
54253,0
54258,0
54259,0
54269,0
54270,0
54274,0
54276,0
54281,0
54282,0
54291,0
54298,1
54300,0
54303,0
54310,0
54314,0
54317,0
54318,0
54326,0
54330,0
54332,0
54334,0
54335,0
54338,0
54339,0
54340,1
54342,0
54346,0
54354,1
54359,0
54364,0
54366,0
54367,0
54370,0
54376,0
54377,1
54381,0
54385,0
54391,0
54393,0
54395,0
54398,1
54408,0
54411,0
54417,0
54420,1
54424,0
54425,0
54428,0
54434,0
54435,0
54445,1
54447,0
54449,0
54457,0
54465,0
54467,0
54468,1
54469,0
54474,0
54476,0
54480,0
54484,0
54492,0
54495,0
54497,0
54498,0
54509,1
54511,0
54512,0
54514,0
54515,0
54517,1
54519,0
54520,0
54521,0
54523,0
54526,0
54527,0
54533,0
54536,0
54537,1
54539,0
54544,0
54545,1
54546,0
54547,1
54551,0
54552,0
54554,0
54560,1
54564,0
54565,1
54566,0
54569,0
54572,0
54576,0
54580,1
54584,0
54585,0
54586,0
54591,0
54593,0
54600,0
54603,0
54604,0
54605,1
54610,0
54611,0
54614,0
54618,0
54620,0
54622,0
54623,0
54629,0
54632,0
54633,1
54636,0
54643,0
54645,0
54648,1
54649,1
54651,0
54652,0
54654,0
54657,0
54668,1
54669,0
54670,0
54673,0
54674,0
54676,0
54677,0
54683,0
54688,0
54691,0
54693,1
54700,0
54705,0
54707,1
54716,0
54719,0
54723,0
54729,0
54730,0
54731,1
54735,1
54738,1
54739,1
54741,1
54747,0
54749,0
54750,0
54752,0
54754,0
54755,0
54759,1
54762,0
54763,0
54764,1
54765,1
54767,0
54768,1
54777,1
54778,0
54782,0
54783,0
54785,0
54788,1
54793,0
54794,0
54798,0
54806,0
54807,0
54808,0
54810,0
54814,0
54816,1
54818,0
54822,1
54826,1
54828,0
54831,0
54833,0
54834,0
54839,1
54842,0
54844,0
54846,1
54848,0
54853,0
54856,1
54859,0
54860,0
54864,0
54872,0
54873,0
54877,1
54878,0
54882,0
54892,0
54893,0
54895,0
54896,0
54897,1
54899,0
54901,0
54904,0
54905,0
54906,1
54908,1
54909,0
54910,1
54914,1
54918,0
54919,0
54926,0
54931,0
54937,0
54938,1
54941,0
54944,0
54945,0
54946,0
54956,0
54957,1
54960,0
54968,0
54969,0
54970,0
54978,0
54979,0
54980,0
54981,1
54984,1
54989,0
54990,0
54991,0
54992,0
54993,0
54997,0
54999,0
55000,0
55004,1
55007,0
55012,0
55023,0
55024,1
55029,0
55030,0
55031,1
55034,0
55038,0
55039,0
55040,0
55041,0
55043,0
55046,0
55056,0
55059,0
55060,0
55063,0
55067,0
55079,0
55080,0
55084,0
55087,1
55093,0
55095,0
55096,0
55097,0
55100,0
55106,0
55109,0
55116,0
55118,0
55125,1
55128,0
55129,0
55135,0
55140,0
55141,0
55143,0
55144,0
55146,0
55151,0
55152,0
55156,0
55159,0
55163,0
55167,0
55170,0
55171,0
55179,0
55182,0
55185,0
55186,0
55190,0
55191,0
55192,0
55194,1
55195,0
55196,0
55198,0
55200,0
55202,0
55203,0
55207,0
55208,0
55209,0
55210,0
55215,0
55216,1
55218,0
55221,0
55225,0
55231,0
55234,0
55237,0
55242,0
55248,0
55252,0
55260,0
55267,0
55269,0
55271,0
55278,0
55279,0
55283,0
55286,1
55288,0
55294,0
55295,0
55296,0
55301,0
55302,0
55305,0
55306,1
55308,0
55312,0
55316,0
55321,0
55323,0
55332,0
55334,0
55340,0
55341,0
55342,0
55345,0
55350,0
55351,1
55353,0
55362,0
55363,0
55365,0
55368,0
55369,0
55372,0
55379,0
55385,0
55387,0
55388,0
55391,1
55392,1
55393,0
55394,1
55398,1
55399,1
55402,0
55404,1
55405,0
55406,0
55409,0
55413,0
55416,0
55421,0
55430,0
55431,0
55434,0
55437,0
55455,1
55456,0
55462,1
55463,0
55469,0
55471,0
55472,0
55478,0
55480,0
55481,0
55487,0
55488,0
55489,0
55491,1
55492,0
55493,1
55495,1
55496,0
55500,0
55507,0
55509,0
55511,0
55513,0
55514,0
55518,0
55527,0
55530,0
55531,0
55536,0
55537,0
55540,0
55544,0
55545,0
55550,0
55553,0
55556,0
55560,0
55564,0
55565,0
55569,0
55571,1
55573,0
55576,0
55588,0
55591,0
55592,0
55594,0
55596,0
55598,0
55601,0
55602,0
55603,0
55604,0
55610,1
55611,0
55616,0
55617,0
55619,0
55621,0
55627,1
55632,0
55634,0
55635,0
55637,0
55638,0
55643,0
55644,0
55655,1
55656,0
55667,0
55668,0
55669,0
55677,0
55681,0
55682,0
55683,0
55687,0
55693,0
55694,0
55695,0
55696,0
55698,0
55699,0
55700,1
55705,0
55706,0
55708,0
55715,1
55717,0
55718,0
55722,0
55725,0
55727,0
55730,0
55734,0
55735,1
55736,0
55739,0
55741,0
55743,0
55751,0
55755,0
55759,0
55762,0
55764,0
55768,0
55775,0
55777,0
55778,0
55780,0
55784,1
55786,0
55789,0
55791,1
55794,1
55798,0
55809,0
55812,0
55814,0
55820,1
55822,0
55824,1
55825,1
55829,1
55836,0
55838,0
55842,0
55846,0
55854,0
55855,1
55860,0
55861,0
55871,0
55873,0
55874,0
55877,0
55883,0
55886,0
55889,1
55895,1
55898,0
55899,0
55907,0
55912,0
55916,0
55917,0
55922,0
55923,0
55924,0
55926,0
55928,0
55929,0
55950,0
55951,0
55953,0
55957,0
55960,0
55961,0
55967,0
55970,1
55973,0
55975,1
55985,0
55986,1
55987,0
55990,1
55993,0
55994,1
55995,0
55999,0
56002,0
56010,0
56014,0
56020,0
56022,1
56024,0
56026,0
56027,0
56029,0
56033,0
56034,0
56036,0
56037,0
56040,0
56052,1
56053,0
56054,0
56055,0
56057,1
56060,0
56061,0
56067,1
56069,0
56070,0
56075,0
56076,0
56077,0
56079,0
56082,1
56083,0
56085,0
56086,0
56087,0
56088,0
56091,0
56097,1
56101,0
56104,1
56110,0
56113,0
56116,0
56118,0
56119,0
56121,0
56123,0
56126,0
56137,0
56138,0
56141,0
56145,0
56146,0
56149,0
56152,0
56154,0
56156,1
56157,0
56159,0
56160,0
56161,0
56162,0
56163,1
56166,0
56167,1
56171,1
56172,0
56173,0
56180,0
56181,0
56184,0
56187,1
56191,0
56192,0
56194,0
56197,0
56202,0
56203,0
56207,0
56208,0
56212,0
56213,0
56218,0
56219,1
56222,0
56223,1
56227,0
56230,0
56231,1
56234,0
56239,0
56240,0
56243,0
56246,1
56253,0
56254,1
56256,0
56257,0
56263,0
56265,0
56268,1
56269,0
56271,0
56273,0
56274,0
56277,0
56279,1
56283,0
56284,1
56288,0
56291,0
56294,1
56296,1
56297,0
56298,0
56308,0
56313,1
56314,0
56320,0
56323,0
56325,0
56326,0
56331,0
56333,0
56338,0
56339,0
56343,0
56347,0
56348,0
56349,0
56361,0
56365,0
56367,1
56370,1
56376,0
56378,0
56379,0
56380,0
56381,0
56383,0
56391,0
56397,0
56398,1
56399,0
56402,1
56404,0
56411,0
56414,0
56416,0
56419,0
56420,0
56421,1
56426,0
56429,0
56430,0
56431,0
56433,0
56441,0
56448,0
56449,0
56458,0
56461,1
56465,0
56473,0
56474,1
56475,0
56477,0
56478,0
56479,0
56486,0
56487,0
56496,0
56499,0
56502,0
56503,0
56507,0
56513,0
56517,0
56520,0
56522,0
56523,1
56525,1
56526,0
56530,0
56537,0
56539,0
56544,0
56551,0
56552,0
56555,0
56556,0
56562,0
56563,1
56573,1
56576,0
56579,0
56581,0
56586,1
56589,0
56592,0
56593,0
56595,0
56596,0
56607,0
56608,0
56617,0
56619,0
56623,0
56627,1
56631,0
56632,0
56633,0
56644,0
56645,0
56649,0
56650,0
56661,1
56664,0
56665,0
56670,0
56673,0
56676,1
56678,0
56681,0
56682,0
56683,1
56684,0
56690,1
56693,1
56695,0
56696,0
56697,1
56698,0
56701,0
56705,0
56706,0
56710,0
56712,0
56713,0
56717,0
56720,0
56722,0
56723,0
56727,0
56729,0
56737,0
56738,0
56743,0
56745,0
56749,0
56750,0
56754,1
56762,1
56764,0
56767,1
56774,0
56776,0
56780,0
56782,0
56788,0
56796,0
56804,0
56807,0
56808,1
56811,0
56818,0
56820,0
56822,0
56823,0
56824,1
56826,0
56829,0
56831,0
56838,0
56839,0
56841,0
56843,0
56847,0
56848,1
56850,0
56855,0
56856,0
56867,0
56869,0
56880,0
56883,0
56885,0
56899,1
56901,0
56904,1
56905,1
56908,1
56909,0
56912,0
56913,0
56914,0
56915,1
56916,0
56917,1
56920,0
56921,1
56923,1
56932,0
56933,0
56934,0
56935,0
56936,0
56938,0
56939,0
56941,0
56942,0
56952,0
56956,0
56957,0
56959,0
56965,0
56968,0
56972,0
56974,0
56978,0
56980,0
56981,0
56983,0
56988,0
56989,0
56990,0
56993,0
56995,1
56999,0
57000,0
57002,0
57005,0
57007,1
57008,0
57009,1
57014,0
57018,1
57019,1
57022,0
57031,1
57034,1
57038,0
57039,0
57040,1
57043,0
57044,0
57058,0
57065,0
57067,1
57068,0
57071,0
57073,0
57074,0
57080,0
57083,0
57092,0
57095,0
57106,0
57107,1
57110,0
57111,0
57112,0
57117,0
57121,0
57125,0
57126,0
57130,0
57133,1
57134,0
57137,1
57140,1
57145,0
57149,0
57150,0
57156,1
57158,0
57159,0
57160,0
57161,0
57162,1
57165,0
57167,0
57168,0
57169,1
57171,1
57172,1
57173,0
57178,0
57179,0
57181,0
57182,0
57184,1
57186,0
57187,0
57189,1
57190,0
57199,0
57200,0
57203,0
57211,0
57214,0
57218,0
57220,0
57221,0
57225,0
57226,0
57234,0
57235,0
57237,0
57239,0
57240,0
57243,0
57245,0
57251,0
57253,0
57257,0
57266,0
57273,0
57276,0
57278,0
57286,0
57301,0
57303,1
57304,0
57306,0
57320,1
57328,0
57342,0
57345,0
57347,0
57350,1
57355,1
57359,0
57361,0
57362,0
57364,0
57365,1
57367,0
57373,0
57380,0
57382,0
57383,0
57384,0
57389,0
57390,1
57394,0
57396,0
57398,0
57403,0
57408,0
57434,0
57436,0
57443,0
57444,0
57446,0
57448,0
57450,0
57453,0
57457,0
57463,0
57465,0
57467,0
57472,0
57476,1
57482,0
57484,0
57492,0
57496,0
57499,1
57501,1
57515,0
57521,0
57525,0
57526,0
57527,0
57533,0
57539,1
57547,0
57551,0
57552,0
57555,0
57557,0
57560,0
57561,0
57562,0
57564,0
57566,1
57567,1
57568,0
57569,1
57571,0
57574,1
57576,0
57577,0
57580,1
57582,0
57588,0
57591,0
57594,0
57595,0
57597,0
57603,0
57604,0
57606,0
57609,1
57612,0
57618,1
57619,0
57623,0
57624,1
57625,1
57626,0
57628,0
57633,0
57634,0
57638,0
57644,0
57645,0
57646,0
57652,0
57653,0
57658,1
57661,0
57662,0
57664,0
57668,0
57672,0
57678,0
57679,0
57684,0
57685,1
57692,1
57694,0
57696,0
57699,0
57702,1
57703,0
57707,0
57717,0
57718,0
57719,0
57721,0
57723,0
57724,0
57727,1
57728,0
57730,1
57734,0
57745,0
57747,0
57750,0
57751,0
57752,0
57753,0
57754,0
57756,0
57757,1
57758,0
57760,1
57762,0
57765,0
57766,0
57773,0
57775,0
57778,0
57782,0
57787,0
57789,0
57790,0
57792,0
57795,0
57796,0
57800,0
57802,1
57806,0
57813,0
57819,0
57824,0
57825,0
57826,0
57827,0
57829,1
57837,0
57838,0
57845,0
57847,1
57855,0
57856,0
57858,0
57859,0
57860,0
57861,0
57864,1
57866,0
57867,0
57869,0
57872,0
57874,0
57880,0
57881,0
57882,0
57888,0
57890,0
57891,0
57894,0
57899,1
57901,0
57908,0
57913,1
57914,1
57918,0
57919,0
57928,0
57929,0
57933,0
57937,0
57938,0
57939,0
57940,1
57947,0
57948,0
57951,0
57953,1
57956,0
57958,1
57960,0
57964,0
57969,0
57970,1
57972,0
57978,0
57979,0
57980,0
57981,0
57988,0
57997,0
57999,0
58000,0
58001,0
58006,0
58009,0
58010,0
58013,0
58015,0
58018,0
58022,0
58032,0
58033,0
58037,0
58039,0
58045,0
58046,1
58052,0
58056,0
58059,1
58063,0
58065,0
58066,0
58068,0
58072,0
58075,0
58077,0
58081,0
58086,0
58088,0
58089,0
58093,0
58099,1
58102,0
58103,1
58109,0
58127,0
58130,0
58131,1
58140,1
58142,1
58143,1
58144,0
58145,1
58153,0
58156,0
58157,0
58161,0
58166,0
58167,0
58171,0
58172,0
58177,1
58179,0
58184,0
58185,0
58186,0
58188,0
58191,1
58194,1
58195,0
58196,0
58198,0
58199,0
58200,1
58202,1
58203,0
58207,0
58208,1
58209,0
58210,0
58211,0
58212,0
58213,0
58220,0
58231,0
58235,0
58236,0
58238,0
58240,1
58241,0
58242,1
58243,1
58247,0
58257,0
58258,0
58265,0
58267,1
58268,0
58269,0
58270,0
58273,0
58275,0
58277,0
58278,0
58290,0
58291,0
58294,0
58295,0
58297,0
58307,0
58312,0
58313,0
58314,0
58318,0
58319,0
58320,0
58322,0
58324,0
58325,0
58333,0
58340,0
58342,0
58348,1
58349,0
58352,0
58353,0
58355,0
58357,0
58361,0
58362,0
58363,1
58365,0
58366,0
58367,0
58371,1
58373,0
58374,0
58377,0
58382,1
58386,0
58389,0
58390,0
58391,0
58393,0
58395,0
58397,0
58398,0
58400,0
58402,1
58415,0
58418,0
58422,0
58433,0
58436,0
58443,0
58446,0
58450,0
58452,0
58457,0
58458,0
58463,1
58465,0
58467,0
58469,1
58470,0
58475,0
58478,0
58482,0
58492,0
58496,1
58499,0
58502,0
58507,1
58508,0
58511,0
58513,0
58514,1
58515,0
58516,0
58518,0
58519,1
58521,1
58530,0
58534,0
58535,0
58549,0
58551,1
58554,1
58557,0
58565,1
58571,1
58574,1
58576,0
58579,1
58584,0
58585,0
58589,0
58591,1
58593,0
58598,0
58602,0
58603,0
58604,0
58605,0
58607,0
58608,0
58609,1
58610,0
58611,0
58613,0
58617,1
58621,1
58624,0
58628,0
58629,0
58631,0
58636,0
58639,0
58640,0
58643,0
58645,0
58646,0
58647,0
58649,0
58654,0
58656,0
58661,0
58663,0
58665,0
58666,0
58675,1
58680,0
58682,1
58687,1
58690,1
58694,1
58696,0
58698,0
58699,1
58701,0
58709,0
58712,0
58717,0
58719,0
58722,0
58726,0
58727,0
58728,0
58732,0
58735,0
58741,0
58746,0
58750,0
58758,0
58762,0
58768,0
58770,0
58774,0
58775,0
58777,0
58778,0
58782,0
58785,0
58786,0
58788,0
58802,0
58805,0
58806,0
58807,0
58808,0
58810,0
58811,0
58812,0
58818,0
58819,0
58822,0
58823,0
58824,0
58830,0
58832,1
58834,1
58835,0
58836,0
58838,0
58841,1
58842,0
58848,0
58852,1
58854,0
58860,0
58861,0
58862,0
58865,1
58866,0
58867,0
58874,0
58878,0
58880,0
58894,0
58897,0
58899,0
58901,0
58908,0
58911,1
58912,0
58914,1
58917,0
58919,0
58922,1
58928,0
58929,0
58930,0
58931,1
58932,1
58933,0
58942,0
58943,0
58944,0
58947,0
58950,0
58952,0
58953,0
58954,1
58960,0
58961,1
58964,0
58966,0
58969,0
58977,0
58979,0
58981,0
58985,0
58986,0
58990,1
58994,0
58997,0
58998,0
59001,0
59004,0
59008,0
59016,0
59022,0
59023,1
59030,1
59032,0
59035,0
59044,1
59046,0
59049,0
59054,0
59057,0
59058,0
59061,0
59063,1
59066,0
59067,0
59068,0
59069,0
59070,0
59075,0
59077,1
59078,1
59084,0
59085,0
59087,0
59088,0
59090,0
59091,0
59096,0
59101,0
59103,0
59104,0
59105,1
59106,0
59109,1
59118,0
59119,0
59120,0
59121,0
59122,0
59123,0
59126,1
59129,0
59138,0
59140,0
59144,0
59145,0
59146,0
59147,1
59150,0
59154,0
59156,0
59160,1
59165,0
59172,0
59175,1
59177,1
59179,0
59183,0
59188,0
59193,1
59195,0
59199,1
59207,0
59211,1
59212,1
59213,1
59215,1
59216,0
59222,1
59229,1
59234,0
59242,0
59244,0
59247,0
59249,0
59251,0
59253,0
59254,0
59255,0
59257,0
59258,0
59263,1
59265,0
59266,0
59267,0
59270,1
59271,0
59272,0
59279,0
59281,1
59285,0
59286,0
59291,1
59295,0
59300,0
59301,0
59305,0
59309,1
59310,0
59316,1
59320,0
59323,1
59324,0
59328,0
59330,0
59331,0
59333,0
59335,0
59339,0
59355,0
59375,0
59377,0
59382,0
59384,0
59387,0
59390,0
59393,0
59396,0
59398,0
59403,0
59406,0
59412,0
59414,0
59416,0
59417,0
59418,0
59421,0
59422,0
59428,0
59429,0
59435,0
59437,0
59438,0
59441,0
59442,0
59445,0
59448,1
59451,1
59452,1
59453,0
59454,0
59464,0
59467,0
59468,0
59470,0
59474,0
59475,0
59478,1
59480,0
59482,1
59485,0
59488,0
59498,1
59500,0
59503,0
59504,0
59505,0
59507,0
59509,0
59514,1
59520,0
59523,0
59529,0
59533,0
59537,0
59539,0
59540,0
59541,0
59544,0
59547,0
59549,0
59550,0
59551,1
59553,1
59554,0
59557,0
59558,1
59560,0
59564,0
59569,0
59570,0
59571,0
59574,0
59577,0
59578,0
59580,0
59581,0
59587,0
59589,0
59592,0
59593,1
59594,0
59595,0
59598,0
59599,0
59602,1
59604,0
59617,0
59618,0
59619,0
59620,0
59622,1
59626,0
59631,0
59634,0
59639,0
59644,0
59646,1
59650,0
59658,0
59659,0
59662,1
59665,0
59666,0
59670,1
59674,1
59675,0
59677,0
59678,0
59679,0
59682,0
59683,0
59688,0
59690,1
59692,0
59699,0
59701,0
59708,0
59709,0
59710,0
59711,0
59713,0
59717,0
59721,0
59724,0
59725,0
59732,0
59744,0
59747,1
59751,1
59756,0
59759,0
59761,0
59766,0
59771,0
59774,0
59779,0
59781,1
59786,0
59787,0
59792,1
59793,0
59796,0
59799,0
59802,0
59816,0
59818,0
59821,0
59822,1
59823,0
59824,0
59827,0
59829,1
59832,0
59835,0
59836,0
59837,0
59838,0
59839,0
59840,0
59842,0
59843,0
59850,1
59855,0
59859,1
59860,0
59862,0
59863,0
59866,0
59869,1
59873,1
59875,0
59877,0
59879,0
59882,0
59883,1
59889,0
59893,0
59894,0
59895,1
59902,0
59903,0
59904,1
59908,1
59917,1
59919,1
59926,0
59928,1
59934,0
59938,0
59939,1
59943,1
59949,0
59951,0
59952,0
59953,0
59954,0
59960,0
59962,0
59964,0
59965,0
59970,0
59972,0
59979,0
59982,0
59984,0
59988,0
59991,0
59995,0
59997,1
60001,0
60002,0
60003,0
60005,1
60006,0
60008,0
60009,0
60013,0
60020,1
60023,0
60028,0
60031,0
60032,1
60034,0
60037,0
60039,0
60041,0
60042,0
60043,0
60057,0
60070,0
60072,0
60075,0
60080,1
60086,0
60089,0
60095,0
60097,0
60101,0
60103,0
60106,0
60107,1
60108,0
60110,0
60114,1
60121,1
60123,0
60126,1
60130,0
60131,1
60132,0
60134,0
60135,0
60140,0
60142,0
60144,1
60147,0
60157,0
60158,0
60159,0
60160,1
60165,0
60170,0
60180,0
60185,0
60186,0
60188,0
60189,0
60194,0
60195,1
60196,0
60197,1
60204,0
60208,0
60210,0
60211,0
60223,0
60225,0
60226,0
60227,0
60228,1
60230,0
60231,1
60238,1
60240,0
60242,0
60246,0
60247,0
60256,1
60261,0
60262,0
60265,0
60267,1
60270,0
60271,1
60272,0
60281,0
60284,1
60285,1
60290,0
60292,0
60294,0
60306,0
60307,0
60309,0
60310,0
60313,0
60315,0
60318,0
60321,0
60325,0
60326,0
60328,0
60334,1
60338,0
60343,1
60348,1
60351,0
60352,1
60354,0
60355,0
60361,1
60364,0
60368,1
60374,0
60378,0
60379,0
60380,0
60381,0
60382,0
60385,0
60387,1
60388,1
60390,0
60398,1
60399,0
60409,0
60412,1
60415,0
60416,1
60418,1
60420,0
60424,0
60428,0
60430,0
60434,0
60435,0
60438,1
60451,0
60457,0
60458,0
60459,0
60462,0
60463,0
60466,0
60472,0
60474,0
60481,1
60482,0
60485,0
60486,0
60487,0
60489,0
60490,0
60493,1
60494,0
60495,0
60497,0
60498,0
60500,1
60502,0
60504,0
60514,0
60516,0
60517,1
60519,0
60526,0
60530,0
60532,0
60533,0
60534,0
60536,0
60537,0
60538,0
60540,0
60544,0
60551,0
60552,0
60563,0
60568,0
60569,0
60570,0
60573,1
60578,0
60582,1
60583,0
60587,0
60591,0
60592,0
60599,0
60601,0
60608,0
60611,0
60613,1
60615,0
60620,1
60622,0
60623,0
60625,0
60628,1
60634,0
60637,0
60639,1
60641,0
60642,0
60643,0
60645,0
60646,1
60647,0
60655,0
60658,1
60660,0
60664,1
60665,0
60667,0
60670,0
60671,0
60677,0
60684,0
60685,0
60689,0
60690,1
60693,0
60694,0
60699,0
60700,0
60706,0
60707,0
60713,0
60715,0
60716,0
60717,0
60718,0
60721,0
60722,0
60723,0
60724,1
60725,1
60727,1
60728,0
60734,0
60739,0
60740,0
60741,0
60743,1
60744,0
60747,0
60748,0
60749,1
60753,1
60755,0
60758,0
60762,0
60763,1
60771,0
60774,0
60776,1
60777,1
60780,0
60781,0
60784,0
60787,0
60790,0
60794,0
60795,0
60798,0
60799,0
60801,0
60803,0
60804,0
60806,0
60808,0
60810,0
60813,1
60814,0
60816,1
60817,1
60818,1
60823,0
60825,1
60827,0
60829,0
60832,0
60834,0
60850,0
60851,0
60854,0
60855,0
60857,0
60859,0
60862,0
60866,0
60867,0
60872,0
60875,0
60877,0
60878,0
60880,0
60883,0
60884,0
60887,0
60889,0
60891,0
60892,1
60893,0
60894,0
60896,0
60901,0
60902,1
60905,1
60906,1
60907,1
60910,0
60911,1
60913,0
60916,1
60922,1
60927,0
60929,0
60935,0
60936,0
60937,0
60944,0
60945,0
60952,0
60954,0
60956,0
60960,0
60961,0
60963,0
60964,0
60965,0
60966,0
60969,0
60972,1
60973,1
60974,0
60981,0
60986,0
60990,1
60991,0
60996,0
60997,1
61001,0
61006,0
61013,0
61019,0
61023,1
61029,0
61030,0
61031,0
61032,0
61033,0
61034,0
61035,1
61036,0
61039,0
61041,1
61044,1
61048,0
61052,0
61056,0
61064,1
61068,0
61070,0
61072,1
61073,1
61076,0
61077,1
61078,0
61079,0
61084,0
61085,0
61086,0
61090,1
61092,0
61094,0
61096,0
61099,0
61106,0
61108,0
61109,1
61118,0
61129,0
61132,0
61137,1
61143,0
61147,0
61152,1
61156,0
61164,0
61167,1
61170,0
61171,0
61175,0
61180,0
61187,1
61192,0
61193,0
61194,0
61198,0
61200,0
61201,1
61205,0
61207,1
61208,0
61209,0
61210,0
61212,0
61218,0
61222,0
61223,1
61224,0
61225,0
61227,0
61228,1
61236,1
61240,0
61255,0
61260,0
61264,0
61266,0
61267,0
61275,0
61282,0
61283,1
61284,1
61285,0
61287,0
61288,0
61289,0
61290,0
61293,0
61296,0
61299,1
61305,1
61308,0
61313,0
61315,0
61317,0
61318,0
61323,0
61327,0
61331,0
61333,1
61336,1
61337,0
61338,0
61340,0
